ID,Score
281,0.2984207219716823
282,0.15801596956131098
283,0.045631664759627495
284,0.15683875023187716
285,0.14824986333222032
286,0.10084389681792212
287,0.042956848322856414
288,0.07717720076337584
289,0.1821981314999831
290,0.12251277836633764
291,0.183558828700801
292,0.08551861104941368
293,0.1455178812370611
294,0.21266436150250084
295,0.30272178264371624
296,0.16652282018568199
297,0.2286692020373452
298,0.10490055551547532
299,0.12171055883396159
300,0.0962580608360121
301,0.13159033899195383
302,0.25757575757575735
303,0.255223312044937
304,0.0901466074526072
305,0.27276786527460206
306,0.2958406780219937
307,0.22899878079090008
308,0.18381263698351707
309,0.20833333333333331
310,0.08961494529112317
311,0.13763986154392427
312,0.09078911845047384
313,0.21526611718233274
314,0.14192550793345243
315,0.12570911378856744
316,0.31627397450192657
317,0.1792075046346695
318,0.1946429414317531
319,0.19148542155126758
320,0.2865309269081427
321,0.39487698723975617
322,0.28170061889473885
323,0.08906544443056492
324,0.2144864964962651
325,0.24214029368137854
326,0.03060666838914201
327,0.38768621487280763
328,0.1892044929333505
329,0.04210344895172005
330,0.22206996305928156
331,0.11487330537883822
332,0.2971608194063729
333,0.16717827198142193
334,0.3887751056737718
335,0.14036225324386883
336,0.3304003941964584
337,0.3282853347273794
338,0.5475437968745875
339,0.2699004393905664
340,0.31123614300551244
341,0.09853292781642933
342,0.14159136794714983
343,0.24405447598821792
344,0.3105295017040596
345,0.1369524766524653
346,0.10992994198586248
347,0.2259346194622841
348,0.3247336398839976
349,0.3087537605472194
350,0.3341747957546277
351,0.45698505595419825
352,0.30228177087917174
353,0.19954840912516264
354,0.05829640373290885
355,0.5149792926227013
356,0.2661496556093263
357,0.20138934414236961
358,0.17556172079419574
359,0.11537590783463474
360,0.06642502388478222
361,0.058284025262924824
362,0.16889132896489562
363,0.28161333752350504
364,0.1944435653432174
365,0.23595658275431874
366,0.21515557750587086
367,0.16626656253331024
368,0.23570226039551606
369,0.3889549207922068
370,0.13938803601336733
371,0.32656847970220193
372,0.29910402985574147
373,0.42625495334148783
374,0.4052666820212181
375,0.3277844433438923
376,0.1264279082482028
377,0.17623136743080048
378,0.2686137111492299
379,0.13085598064755344
380,0.11758479961959423
381,0.14975062326893746
382,0.36917480780622186
383,0.35615262782661095
384,0.06869828702956908
385,0.08917559241354196
386,0.12196528714750723
387,0.09070110827353509
388,0.2803424605920525
389,0.2057281388567338
390,0.36910331442454514
391,0.23660836513565536
392,0.4097263082453867
393,0.3189642202777322
394,0.266003990089777
395,0.11966249049148758
396,0.09868948470215658
397,0.47983927457387915
398,0.16778063984463476
399,0.05560324683015967
400,0.2791210978367952
401,0.049386479832479444
402,0.36711154910717614
403,0.17094086468945682
404,0.3042513206404648
405,0.1418158377741195
406,0.11586904060623354
407,0.2077592716753877
408,0.03610202407159218
409,0.37027018971107206
410,0.13788835790507267
411,0.29331210980338934
412,0.32132587831668985
413,0.042319157907918833
414,0.2498937752235877
415,0.21105794120443444
416,0.16199953425200855
417,0.12051327445229135
418,0.32912072765863476
419,0.08613012031869433
420,0.1523602245086697
421,0.341972378122222
422,0.18641092980036023
423,0.22699497253739342
424,0.10491086363278157
425,0.21664744340223574
426,0.12946678858416039
427,0.16523148623468
428,0.039359708802207634
429,0.13789919264817682
430,0.06989988186929946
431,0.065002708502616
432,0.04287464628562726
433,0.26236168166797597
434,0.028688765527462346
435,0.08838834764831845
436,0.2565392584811828
437,0.21404626083286532
438,0.28069178610689466
439,0.1459547312138903
440,0.16180796699117814
441,0.1992872747252949
442,0.14929664486286615
443,0.4247984141317087
444,0.34020690871988624
445,0.2951042425904968
446,0.17105892498099812
447,0.16926413270522056
448,0.06677805632941775
449,0.0805496124440235
450,0.37953209718627584
451,0.12382325151194938
452,0.2001601922563591
453,0.33987222082960333
454,0.20826304035018714
455,0.09110506463487547
456,0.07808688094430315
457,0.37310858911022515
458,0.3773825412198907
459,0.14983361059770597
460,0.1827852787322878
461,0.10706713290043408
462,0.26016272543935975
463,0.07822054241065529
464,0.3434757155756821
465,0.3684047248061573
466,0.2263393651062965
467,0.14393888068570573
468,0.3131705633505027
469,0.2762730062839884
470,0.11678361607978603
471,0.12084206113070806
472,0.1464376290113236
473,0.09841356626102454
474,0.08064778385455129
475,0.08178061191884843
476,0.3139110478868202
477,0.20557591675756615
478,0.12356041264304331
479,0.11795356492391773
480,0.2672612419124242
481,0.2347532109140218
482,0.2118508565329505
483,0.15038123162932557
484,0.4130434782608695
485,0.05192616157080083
486,0.3258176062255367
487,0.08487615789606971
488,0.29690784761008215
489,0.08822308415507313
490,0.4845015831115089
491,0.22667508458413838
492,0.23819653367016552
493,0.23113120419814362
494,0.15182109665679178
495,0.25794612523258587
496,0.1468128676061169
497,0.11551284429847791
498,0.26315832813222756
499,0.15030090301053806
500,0.34688829861023995
501,0.094254942184932
502,0.17526187135109564
503,0.23885622859741
504,0.10806864539165983
505,0.046102044555757414
506,0.28874179552044354
507,0.5830276562201946
508,0.11902077093695088
509,0.4030845725510207
510,0.4547719547129846
511,0.21889065203166735
512,0.2420910130675208
513,0.12850116551085677
514,0.2315552002453582
515,0.11072730647165313
516,0.1831826901284006
517,0.3080088628977389
518,0.1773937187967251
519,0.0
520,0.16154776786578431
521,0.08801666606664574
522,0.11211213233271883
523,0.2860477749578274
524,0.14385883441210898
525,0.11235088294097054
526,0.13988813422105048
527,0.2408219814101494
528,0.0918146297609778
529,0.292763330227773
530,0.2808862383547456
531,0.15458528579002792
532,0.25080275007766945
533,0.0255279860355828
534,0.025482359571881278
535,0.03808315012473062
536,0.39404164399756136
537,0.39779353988536786
538,0.21487663209391483
539,0.23778573564191427
540,0.08438159256945192
541,0.06504280004874374
542,0.1262690680690264
543,0.11145564251507054
544,0.2
545,0.032703497008386415
546,0.08117749584681991
547,0.09635058313732327
548,0.2918650119236377
549,0.5035564414426668
550,0.2000816826662604
551,0.1172798659022779
552,0.1676317754465962
553,0.4186132502033425
554,0.3481481481481486
555,0.12453387034667948
556,0.14064216928154868
557,0.3042513206404648
558,0.30440777365910504
559,0.17087153154335225
560,0.28778461791893284
561,0.28314444721487086
562,0.2675672079449733
563,0.2210526315789479
564,0.31136463409970444
565,0.08630637040042054
566,0.19680547341524132
567,0.15879768911344377
568,0.31062196247779367
569,0.2959901361617111
570,0.1399046175651473
571,0.09795347226725087
572,0.13808619268474828
573,0.4039740800717472
574,0.43759497449368395
575,0.18569533817705175
576,0.35131519425957103
577,0.288082979849016
578,0.44230183097487874
579,0.059844605775539766
580,0.11394547734377716
581,0.05950694486572236
582,0.5655615024770622
583,0.2820665304167257
584,0.3042087127779838
585,0.12595114043442907
586,0.19169004436514037
587,0.26265567210055374
588,0.0
589,0.10623213476947668
590,0.21488337159486834
591,0.19504074948842878
592,0.29724302120423046
593,0.17212882093302245
594,0.23718935565493976
595,0.08125934677318311
596,0.06708203932499376
597,0.15539107913281744
598,0.3032587381625209
599,0.08792249355666618
600,0.09308620720223292
601,0.04218245406095976
602,0.19418130981089574
603,0.1186884852112417
604,0.16234964253489198
605,0.20424237527093908
606,0.051014432749284744
607,0.3892252039008024
608,0.15601659795437167
609,0.1642603124706366
610,0.2075290284645828
611,0.25916452370440896
612,0.20344711469279003
613,0.13683713031942385
614,0.12488059223512471
615,0.08559209850218263
616,0.11334639076718565
617,0.14845392380504108
618,0.0506045399369258
619,0.1463103818214762
620,0.18827148973265678
621,0.2359029434973416
622,0.3813970332771035
623,0.09642365197998373
624,0.04559607525875539
625,0.24700015683232923
626,0.2615414093308903
627,0.33287514296784154
628,0.10660035817780512
629,0.12051066997060261
630,0.25310391561099493
631,0.14160581530884722
632,0.14266855248732185
633,0.12263727728644865
634,0.12278812270298414
635,0.2996831948427493
636,0.08753762190648172
637,0.27431885848479576
638,0.4109446459172233
639,0.27171304864640755
640,0.21044527017740716
641,0.0806150201790758
642,0.11145564251507059
643,0.14543243179078758
644,0.14062009564580377
645,0.1285058810634359
646,0.19724794653322927
647,0.07516460280028298
648,0.26866419770378713
649,0.0573303649712815
650,0.21930844120728565
651,0.3645289507463071
652,0.04661398235549227
653,0.1347649850148909
654,0.21543187110803524
655,0.280800298097755
656,0.2706014778263562
657,0.10327955589886466
658,0.18296991916848188
659,0.0896113470921179
660,0.12409440971153951
661,0.13295815103180622
662,0.13377695860286049
663,0.053027830342765814
664,0.43370431445195656
665,0.027909995836177807
666,0.19950186722152655
667,0.17686807638069113
668,0.12533895084495444
669,0.22183912735402853
670,0.1558573000398395
671,0.2951201029061783
672,0.2345874416199124
673,0.2631174057921089
674,0.08043733802575775
675,0.1256010963627995
676,0.25896697573885075
677,0.2989566680559066
678,0.12285043873041293
679,0.19230769230769243
680,0.16029950554357944
681,0.08825915632813768
682,0.23518021709589948
683,0.39813655968342826
684,0.1837375536292557
685,0.20663574833788362
686,0.23500388179260742
687,0.11495087254784353
688,0.12079686777782722
689,0.18372608486985012
690,0.22534108653544505
691,0.2425356250363331
692,0.1612955677091023
693,0.11045257468383882
694,0.31901396756948563
695,0.030560183557237768
696,0.3249449577839692
697,0.09618869923762971
698,0.1690532139610748
699,0.25210974204480535
700,0.31176879991239564
701,0.2187974872468421
702,0.1846372364689991
703,0.3358825530637211
704,0.22064350631794732
705,0.17000903111960589
706,0.16571045299983234
707,0.14509525002200246
708,0.20037605799424976
709,0.25538806329786157
710,0.15072072255564567
711,0.061056251087266374
712,0.17829980416573102
713,0.08940299326232254
714,0.21707016188619627
715,0.13900960937138312
716,0.11611961267111809
717,0.21390680185780486
718,0.2710416452569117
719,0.48274740957091433
720,0.35812918482867606
721,0.1355453967457481
722,0.12324720450266409
723,0.15441593906861717
724,0.18681851842774905
725,0.16739842447004488
726,0.10684346079267207
727,0.22733630135442012
728,0.17921318916004375
729,0.07647191129018725
730,0.2200692919821904
731,0.5172572213001303
732,0.20658335233326414
733,0.207847080802101
734,0.12523984671878996
735,0.0894220287927569
736,0.1338965528032356
737,0.1486588292494333
738,0.26328014785000436
739,0.24014106610364
740,0.14699525800946373
741,0.10084389681792218
742,0.21055872190307873
743,0.21467898717571005
744,0.349679405149214
745,0.19108052819658022
746,0.05962847939999433
747,0.09725712398052927
748,0.1758098145983063
749,0.2011981819311429
750,0.06563058909283565
751,0.3420999749992125
752,0.11762444960667362
753,0.21466603062011094
754,0.19058426208231846
755,0.21310189794179413
756,0.17430604019629461
757,0.0853838449125679
758,0.05567381618500137
759,0.1158424926414813
760,0.16403747177755407
761,0.3907494042448427
762,0.16788356946826868
763,0.10113917425784187
764,0.187095817594195
765,0.17114154398116332
766,0.19839002137983244
767,0.1785029006957047
768,0.25819888974716126
769,0.13181762600207436
770,0.1111111111111113
771,0.17107978455366035
772,0.15225004639852324
773,0.19569842191603265
774,0.24725567977104046
775,0.3573189304449182
776,0.1706333615358236
777,0.3074394503962614
778,0.1787615398022854
779,0.3228630594032349
780,0.04944681764341489
781,0.32497778548095446
782,0.02116668783336509
783,0.10434585359418974
784,0.29462782549439465
785,0.2975659576321283
786,0.0925550299358904
787,0.21985988397172518
788,0.1929612462469899
789,0.12360330811826092
790,0.21968738758187345
791,0.2229978693352242
792,0.2157167429764782
793,0.24212933983306928
794,0.343016242106339
795,0.22057264360097167
796,0.10016708449412665
797,0.08388122439800434
798,0.1998369343389716
799,0.38779328477109437
800,0.36796369644816224
801,0.25417065156018925
802,0.0914778707492697
803,0.07620775882111477
804,0.06469966392206307
805,0.09306075431858636
806,0.23029390744115302
807,0.12105437531103963
808,0.08365931017628184
809,0.2997718867399044
810,0.16245910832216476
811,0.10834579569757746
812,0.08247860988423217
813,0.2772619805256049
814,0.18982453262531818
815,0.16633695978261515
816,0.36888567112687654
817,0.16333965194414116
818,0.33667510443242515
819,0.23298442858669774
820,0.10755953134800893
821,0.17925868484551868
822,0.3285514069160364
823,0.18434751836102964
824,0.2010710424669896
825,0.06640158940746628
826,0.18839132540714967
827,0.23874424340783523
828,0.14384911389218763
829,0.06448258802191618
830,0.30824810119754487
831,0.3241037297929566
832,0.23410209077221888
833,0.0805496124440235
834,0.04612656040144426
835,0.22856400411451927
836,0.24074844657566033
837,0.06727996535531208
838,0.1163951923958651
839,0.18961818525599106
840,0.23818527222138858
841,0.0946772744819713
842,0.1729350804668467
843,0.1237179148263485
844,0.1599510348322386
845,0.030316953129541593
846,0.34899122022605605
847,0.5050195620006594
848,0.14405648121312403
849,0.1246032995390581
850,0.07733036502653995
851,0.11527808354084695
852,0.21490194594593082
853,0.0864585626556352
854,0.08939406811224192
855,0.27293667469681004
856,0.10692217131196417
857,0.09508728264112049
858,0.10211194414233127
859,0.18797789509922835
860,0.1902605976617977
861,0.18331571444584532
862,0.3006584112011315
863,0.1121544308184089
864,0.44076425416916937
865,0.46167786124007176
866,0.29816200066879667
867,0.012107211871535796
868,0.37401018279025133
869,0.45979915090501866
870,0.34216646630375175
871,0.1930346015989068
872,0.38309585703519433
873,0.17888543819998315
874,0.11737930076466727
875,0.3084763486195623
876,0.13382992102364127
877,0.2064917238949613
878,0.17278375908993254
879,0.17805643799729726
880,0.28186649879955733
881,0.1361857394871685
882,0.2896827297511605
883,0.13481496275998534
884,0.13774008863003637
885,0.5001148237470643
886,0.26093122922137696
887,0.186951585808102
888,0.25331081781683906
889,0.08949387307563472
890,0.5793241220216577
891,0.1063290191610987
892,0.1866169087911549
893,0.147799391724644
894,0.2678785822500767
895,0.2320688673857133
896,0.2544140762375827
897,0.07793851128538394
898,0.1981168124110136
899,0.13125033897342073
900,0.23051022277878713
901,0.08522864845907041
902,0.152057184253941
903,0.08176899161644806
904,0.1703198867410978
905,0.12960924410379362
906,0.19669488287161274
907,0.14971763603463276
908,0.1877034633294893
909,0.1187944144179481
910,0.24984389633195414
911,0.24609268454811345
912,0.12636013414398972
913,0.1371450962647484
914,0.42288697254387986
915,0.23408784235207458
916,0.17586311452816483
917,0.14820282228285808
918,0.04344050292855724
919,0.21510372510031833
920,0.2892599027784349
921,0.442212116149974
922,0.04626210020592245
923,0.27705425792376626
924,0.10063092108532548
925,0.2551551815399142
926,0.19276719340469306
927,0.3764037045814054
928,0.1828588545235472
929,0.14299400108063237
930,0.36386598166250544
931,0.3648725798092611
932,0.17849555373113407
933,0.4271505496382605
934,0.05179539792436702
935,0.3733452469193551
936,0.05397525801500048
937,0.10760778282064803
938,0.13812277665483919
939,0.3914968132289102
940,0.07497657348060917
941,0.152498570332605
942,0.12869789041755736
943,0.18779825653602872
944,0.14828245646514815
945,0.16366341767699435
946,0.1652212157662437
947,0.25603012524111074
948,0.1329073994931782
949,0.11785113019775795
950,0.0947292981748397
951,0.14837793516838232
952,0.1224120479369672
953,0.18214966464911486
954,0.07293249574894736
955,0.25801977152251854
956,0.20182047609671228
957,0.16360932300763467
958,0.4405725079514541
959,0.2763422240965596
960,0.552157630374233
961,0.3199806876194848
962,0.15886029415790767
963,0.3414634146341464
964,0.12484769093892487
965,0.11050642030256352
966,0.1541536135367586
967,0.0
968,0.4412613040609139
969,0.1698248933710117
970,0.19558791475163229
971,0.31059110390868705
972,0.1368599654931959
973,0.20856068376008685
974,0.28058221983114734
975,0.4444444444444446
976,0.0998337488459583
977,0.09960238411119952
978,0.1911797782254684
979,0.11801379574129055
980,0.22368421052631587
981,0.2612563273783004
982,0.20683507599800752
983,0.31899654225375135
984,0.36505525720431814
985,0.23400717572068186
986,0.14937887931959093
987,0.1568516012509588
988,0.03976213862437723
989,0.22036594809347648
990,0.23399256102674815
991,0.1334333800797654
992,0.3604136706008595
993,0.09873856197641274
994,0.33942510933838627
995,0.12506107989614454
996,0.39913208468389577
997,0.1193576839728425
998,0.394486497287026
999,0.15132074101246182
